email_id,subject,body,category,tone,sentiment,sender,recipient,created_at,clean_subject,clean_body,combined_text,features,intent,formality,greeting,closing
E01042,Unacceptable experience with the partnership agreement,"Hello Sam,

I am very unhappy with the recent the partnership agreement. The missing line items is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Sam,2024-05-22T00:00:00,Unacceptable experience with the partnership agreement,"Hello Sam,

I am very unhappy with the recent the partnership agreement. The missing line items is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Cameron","Unacceptable experience with the partnership agreement

Hello Sam,

I am very unhappy with the recent the partnership agreement. The missing line items is unacceptable. Please investigate and respond by EOD Friday.

Sincerely,
Cameron","{'greeting': '', 'closing': 'Sincerely,', 'intent': 'complaint', 'formality': 'formal', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['investigate', 'respond', 'ship']}",complaint,formal,,"Sincerely,"
E01043,Outstanding invoice INV-01060,"Hello Morgan,

This is a friendly reminder that invoice INV-01060 is outstanding. Could you process payment by EOD Friday?

Thanks,
Pat",invoice,formal,neutral,Pat,Morgan,2024-02-11T00:00:00,Outstanding invoice INV-01060,"Hello Morgan,

This is a friendly reminder that invoice INV-01060 is outstanding. Could you process payment by EOD Friday?

Thanks,
Pat","Outstanding invoice INV-01060

Hello Morgan,

This is a friendly reminder that invoice INV-01060 is outstanding. Could you process payment by EOD Friday?

Thanks,
Pat","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['invoice', 'pay']}",request,neutral,,"Thanks,"
E01044,Can we schedule a call about the hiring pipeline?,"Hello Morgan,

I'd love to set up a 30 minute call to align on the hiring pipeline. Are you available Tuesday or later in the week?

Thanks,
Jamie",meeting_request,formal,neutral,Jamie,Morgan,2024-10-03T00:00:00,Can we schedule a call about the hiring pipeline?,"Hello Morgan,

I'd love to set up a 30 minute call to align on the hiring pipeline. Are you available Tuesday or later in the week?

Thanks,
Jamie","Can we schedule a call about the hiring pipeline?

Hello Morgan,

I'd love to set up a 30 minute call to align on the hiring pipeline. Are you available Tuesday or later in the week?

Thanks,
Jamie","{'greeting': '', 'closing': 'Thanks,', 'intent': 'scheduling', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': ['schedule']}",scheduling,neutral,,"Thanks,"
E01045,Hello from Riley,"Hi Alex,

My name is Riley and I'm reaching out about the security audit. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Alex,2024-01-28T00:00:00,Hello from Riley,"Hi Alex,

My name is Riley and I'm reaching out about the security audit. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","Hello from Riley

Hi Alex,

My name is Riley and I'm reaching out about the security audit. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley","{'greeting': 'Hello from Riley', 'closing': '', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': []}",general,neutral,Hello from Riley,
E01046,Confirmation: the hiring pipeline,"Hello Alex,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01006.

Regards,
Drew",confirmation,neutral,positive,Drew,Alex,2024-10-30T00:00:00,Confirmation: the hiring pipeline,"Hello Alex,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01006.

Regards,
Drew","Confirmation: the hiring pipeline

Hello Alex,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01006.

Regards,
Drew","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01047,Apology for outage on our staging environment,"Hi Morgan,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Drew",apology,formal,negative,Drew,Morgan,2024-03-18T00:00:00,Apology for outage on our staging environment,"Hi Morgan,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Drew","Apology for outage on our staging environment

Hi Morgan,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Drew","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
E01048,Confirmation: the marketing campaign,"Hello Jordan,

Your request for the marketing campaign has been received and confirmed. Reference number: INV-01024.

Regards,
Pat",confirmation,neutral,positive,Pat,Jordan,2024-05-30T00:00:00,Confirmation: the marketing campaign,"Hello Jordan,

Your request for the marketing campaign has been received and confirmed. Reference number: INV-01024.

Regards,
Pat","Confirmation: the marketing campaign

Hello Jordan,

Your request for the marketing campaign has been received and confirmed. Reference number: INV-01024.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01049,Confirmed — the product launch,"Hello Jordan,

Your request for the product launch has been received and confirmed. Reference number: INV-01039.

Regards,
Pat",confirmation,neutral,positive,Pat,Jordan,2024-01-22T00:00:00,Confirmed — the product launch,"Hello Jordan,

Your request for the product launch has been received and confirmed. Reference number: INV-01039.

Regards,
Pat","Confirmed — the product launch

Hello Jordan,

Your request for the product launch has been received and confirmed. Reference number: INV-01039.

Regards,
Pat","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01050,Quick sync on the new pricing plan,"Hello Priya,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available Tuesday or later in the week?

Thanks,
Riley",meeting_request,formal,neutral,Riley,Priya,2024-03-12T00:00:00,Quick sync on the new pricing plan,"Hello Priya,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available Tuesday or later in the week?

Thanks,
Riley","Quick sync on the new pricing plan

Hello Priya,

I'd love to set up a 30 minute call to align on the new pricing plan. Are you available Tuesday or later in the week?

Thanks,
Riley","{'greeting': '', 'closing': 'Thanks,', 'intent': 'general', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': []}",general,neutral,,"Thanks,"
E01051,Announcement: the analytics dashboard,"Hi Alex,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Ananya",announcement,formal,positive,Ananya,Alex,2024-03-22T00:00:00,Announcement: the analytics dashboard,"Hi Alex,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Ananya","Announcement: the analytics dashboard

Hi Alex,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Ananya","{'greeting': '', 'closing': 'Thanks,', 'intent': 'announcement', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['share']}",announcement,neutral,,"Thanks,"
E01052,Confirmation: the new pricing plan,"Hello Maya,

Your request for the new pricing plan has been received and confirmed. Reference number: INV-01078.

Regards,
Drew",confirmation,neutral,positive,Drew,Maya,2024-09-24T00:00:00,Confirmation: the new pricing plan,"Hello Maya,

Your request for the new pricing plan has been received and confirmed. Reference number: INV-01078.

Regards,
Drew","Confirmation: the new pricing plan

Hello Maya,

Your request for the new pricing plan has been received and confirmed. Reference number: INV-01078.

Regards,
Drew","{'greeting': '', 'closing': 'Regards,', 'intent': 'confirmation', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': ['confirm']}",confirmation,neutral,,"Regards,"
E01053,Appreciate your help with the product launch,"Hi Jordan,

Thank you so much for the product launch. Your support meant a lot and made a real difference.

Warm regards,
Riley",thank_you,neutral,positive,Riley,Jordan,2024-03-18T00:00:00,Appreciate your help with the product launch,"Hi Jordan,

Thank you so much for the product launch. Your support meant a lot and made a real difference.

Warm regards,
Riley","Appreciate your help with the product launch

Hi Jordan,

Thank you so much for the product launch. Your support meant a lot and made a real difference.

Warm regards,
Riley","{'greeting': '', 'closing': 'Warm regards,', 'intent': 'thank_you', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name'], 'action_words': []}",thank_you,neutral,,"Warm regards,"
E01054,Meeting request for the security audit,"Hello Morgan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next Wednesday or later in the week?

Thanks,
Cameron",meeting_request,formal,neutral,Cameron,Morgan,2024-04-04T00:00:00,Meeting request for the security audit,"Hello Morgan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next Wednesday or later in the week?

Thanks,
Cameron","Meeting request for the security audit

Hello Morgan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next Wednesday or later in the week?

Thanks,
Cameron","{'greeting': '', 'closing': 'Thanks,', 'intent': 'request', 'formality': 'neutral', 'placeholders': ['recipient_name', 'sender_name', 'date'], 'action_words': []}",request,neutral,,"Thanks,"
E01055,We're sorry about outage on our staging environment,"Hi Taylor,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Taylor,2024-09-01T00:00:00,We're sorry about outage on our staging environment,"Hi Taylor,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie","We're sorry about outage on our staging environment

Hi Taylor,

I'm truly sorry for the inconvenience caused by outage on our staging environment. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie","{'greeting': '', 'closing': '', 'intent': 'apology', 'formality': 'neutral', 'placeholders': ['recipient_name'], 'action_words': ['update']}",apology,neutral,,
