email_id,subject,body,category,tone,sentiment,sender,recipient,created_at
E00986,Quick introduction — the analytics dashboard,"Hello Maya,

I'm Lina, the new engineering lead at Globex. I'm excited to connect and discuss the analytics dashboard.

Looking forward,
Lina",introduction,neutral,positive,Lina,Maya,2024-05-21T00:00:00
E00987,Following up on the migration project,"Hi Maya,

Just circling back on the migration project. Did you get a chance to review the materials I sent over? Happy to jump on a call if it's easier.

Thanks,
Cameron",follow_up,neutral,neutral,Cameron,Maya,2024-02-07T00:00:00
E00988,Thank you for the customer onboarding flow,"Hello Priya,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Pat",thank_you,neutral,positive,Pat,Priya,2024-07-10T00:00:00
E00989,Hello from Drew,"Hello Sam,

I'm Drew, the new product manager at Umbrella Inc. I'm excited to connect and discuss the partnership agreement.

Looking forward,
Drew",introduction,neutral,positive,Drew,Sam,2024-08-23T00:00:00
E00990,Following up on the hiring pipeline,"Hello Priya,

Following up on my previous email about the hiring pipeline. Could you share an update by October 15?

Best,
Riley",follow_up,neutral,neutral,Riley,Priya,2024-08-30T00:00:00
E00991,Complaint regarding the hiring pipeline,"Dear Sam,

I'm writing to express my frustration with missing line items. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Drew",complaint,formal,negative,Drew,Sam,2024-01-17T00:00:00
E00992,We're sorry about billing discrepancy,"Hi Morgan,

I'm truly sorry for the inconvenience caused by billing discrepancy. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Morgan,2024-07-19T00:00:00
E00993,Can we schedule a call about the marketing campaign?,"Hi Taylor,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Taylor,2024-10-15T00:00:00
E00994,We're sorry about billing discrepancy,"Dear Taylor,

Please accept our sincere apologies for the billing discrepancy. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Riley",apology,formal,negative,Riley,Taylor,2024-01-23T00:00:00
E00995,Action required by EOD Friday,"Hi Maya,

This is urgent — could you please approve the change request regarding the Q3 roadmap by EOD Friday? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Maya,2024-04-19T00:00:00
E00996,Complaint regarding the analytics dashboard,"Hello Diego,

I am very unhappy with the recent the analytics dashboard. The billing discrepancy is unacceptable. Please investigate and respond by tomorrow.

Sincerely,
Jamie",complaint,formal,negative,Jamie,Diego,2024-10-09T00:00:00
E00997,Apology for communication gap,"Dear Chris,

Please accept our sincere apologies for the communication gap. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer approve the change request.

Kind regards,
Jamie",apology,formal,negative,Jamie,Chris,2024-03-09T00:00:00
E00998,Announcement: the Q3 roadmap,"Hi Alex,

Quick announcement — the Q3 roadmap goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Jamie",announcement,formal,positive,Jamie,Alex,2024-05-12T00:00:00
E00999,Appreciate your help with the product launch,"Hi Morgan,

Thank you so much for the product launch. Your support meant a lot and made a real difference.

Warm regards,
Jamie",thank_you,neutral,positive,Jamie,Morgan,2024-10-07T00:00:00
E01000,Confirmed — the Q3 roadmap,"Hello Alex,

Your request for the Q3 roadmap has been received and confirmed. Reference number: INV-01071.

Regards,
Cameron",confirmation,neutral,positive,Cameron,Alex,2024-03-02T00:00:00
E01001,Time-sensitive: the product launch,"Hi Morgan,

This is urgent — could you please process the payment regarding the product launch by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Riley",urgent_request,formal,negative,Riley,Morgan,2024-08-17T00:00:00
E01002,Action required by the end of the week,"Dear Chris,

We need your immediate attention on missing line items. Please share the latest mockups as soon as possible.

Regards,
Ananya",urgent_request,formal,negative,Ananya,Chris,2024-06-20T00:00:00
E01003,Apology for downtime,"Dear Diego,

Please accept our sincere apologies for the downtime. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer merge the pull request.

Kind regards,
Drew",apology,formal,negative,Drew,Diego,2024-08-13T00:00:00
E01004,Payment due for the hiring pipeline,"Dear Priya,

Please find attached invoice INV-01035 for the hiring pipeline. The amount due is payable by EOD Friday. Let me know if you have any questions.

Regards,
Ananya",invoice,formal,neutral,Ananya,Priya,2024-08-05T00:00:00
E01005,Appreciate your help with the customer onboarding flow,"Hi Maya,

Thank you so much for the customer onboarding flow. Your support meant a lot and made a real difference.

Warm regards,
Riley",thank_you,neutral,positive,Riley,Maya,2024-01-07T00:00:00
E01006,We're sorry about missing line items,"Hi Sam,

I'm truly sorry for the inconvenience caused by missing line items. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Jamie",apology,formal,negative,Jamie,Sam,2024-05-12T00:00:00
E01007,Thank you for the migration project,"Hello Jordan,

I really appreciate your help with the migration project. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Jordan,2024-10-14T00:00:00
E01008,Thanks for the the customer onboarding flow,"Hello Diego,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Marco",thank_you,neutral,positive,Marco,Diego,2024-06-10T00:00:00
E01009,Complaint regarding the partnership agreement,"Hello Taylor,

I am very unhappy with the recent the partnership agreement. The inaccurate invoice is unacceptable. Please investigate and respond by the end of the week.

Sincerely,
Cameron",complaint,formal,negative,Cameron,Taylor,2024-03-14T00:00:00
E01010,Apology for missing line items,"Dear Priya,

Please accept our sincere apologies for the missing line items. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer issue a refund.

Kind regards,
Drew",apology,formal,negative,Drew,Priya,2024-11-05T00:00:00
E01011,Confirmed — the security audit,"Hello Taylor,

Your request for the security audit has been received and confirmed. Reference number: INV-01065.

Regards,
Ananya",confirmation,neutral,positive,Ananya,Taylor,2024-09-01T00:00:00
E01012,Can we schedule a call about the marketing campaign?,"Hi Maya,

I hope you're doing well. Could we schedule a meeting next week to discuss the marketing campaign? I'm flexible on timing — please share a few slots that work for you.

Best regards,
Drew",meeting_request,formal,neutral,Drew,Maya,2024-07-22T00:00:00
E01013,Apology for communication gap,"Hi Morgan,

I'm truly sorry for the inconvenience caused by communication gap. We've identified the root cause and are working on a fix. I'll keep you updated.

Best,
Riley",apology,formal,negative,Riley,Morgan,2024-02-28T00:00:00
E01014,Invoice INV-01085 for the Q3 roadmap,"Dear Chris,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by next Monday. Let me know if you have any questions.

Regards,
Cameron",invoice,formal,neutral,Cameron,Chris,2024-05-10T00:00:00
E01015,Can we schedule a call about the security audit?,"Hello Jordan,

I'd love to set up a 30 minute call to align on the security audit. Are you available next quarter or later in the week?

Thanks,
Drew",meeting_request,formal,neutral,Drew,Jordan,2024-11-18T00:00:00
E01016,Apology for delayed delivery,"Dear Jordan,

Please accept our sincere apologies for the delayed delivery. We are taking immediate steps to ensure this does not happen again. As a goodwill gesture, we'd like to offer update the roadmap.

Kind regards,
Drew",apology,formal,negative,Drew,Jordan,2024-04-27T00:00:00
E01017,Invoice INV-01060 for the Q3 roadmap,"Dear Sam,

Please find attached invoice INV-01060 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Jamie",invoice,formal,neutral,Jamie,Sam,2024-11-12T00:00:00
E01018,Appreciate your help with the customer onboarding flow,"Hello Taylor,

I really appreciate your help with the customer onboarding flow. Looking forward to working together again.

Thanks,
Riley",thank_you,neutral,positive,Riley,Taylor,2024-12-16T00:00:00
E01019,Payment due for the Q3 roadmap,"Dear Alex,

Please find attached invoice INV-01085 for the Q3 roadmap. The amount due is payable by the end of the week. Let me know if you have any questions.

Regards,
Pat",invoice,formal,neutral,Pat,Alex,2024-05-20T00:00:00
E01020,Hello from Pat,"Hi Morgan,

My name is Pat and I'm reaching out about the customer onboarding flow. I'd love to learn more about your work and explore potential collaboration.

Best,
Pat",introduction,neutral,positive,Pat,Morgan,2024-02-12T00:00:00
E01021,Announcement: the security audit,"Hi Jordan,

Quick announcement — the security audit goes live on Tuesday. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Jordan,2024-11-16T00:00:00
E01022,Announcement: the new pricing plan,"Dear Maya,

We are pleased to announce the new pricing plan. This will help us merge the pull request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Maya,2024-01-04T00:00:00
E01023,Update on the new pricing plan,"Dear Jordan,

We are pleased to announce the new pricing plan. This will help us update the roadmap. More details to follow soon.

Best regards,
Drew",announcement,formal,positive,Drew,Jordan,2024-08-03T00:00:00
E01024,Issue with the new pricing plan,"Dear Sam,

I'm writing to express my frustration with billing discrepancy. This has caused significant disruption and I would appreciate a prompt response on how you intend to resolve this.

Regards,
Marco",complaint,formal,negative,Marco,Sam,2024-07-16T00:00:00
E01025,Action required by tomorrow,"Hi Morgan,

This is urgent — could you please issue a refund regarding the marketing campaign by tomorrow? Let me know if you anticipate any blockers.

Thanks,
Marco",urgent_request,formal,negative,Marco,Morgan,2024-09-22T00:00:00
E01026,Update on the product launch,"Dear Priya,

We are pleased to announce the product launch. This will help us process the payment. More details to follow soon.

Best regards,
Marco",announcement,formal,positive,Marco,Priya,2024-01-20T00:00:00
E01027,Exciting news about the marketing campaign,"Dear Jordan,

We are pleased to announce the marketing campaign. This will help us approve the change request. More details to follow soon.

Best regards,
Jamie",announcement,formal,positive,Jamie,Jordan,2024-12-07T00:00:00
E01028,Quick introduction — the migration project,"Hi Diego,

My name is Riley and I'm reaching out about the migration project. I'd love to learn more about your work and explore potential collaboration.

Best,
Riley",introduction,neutral,positive,Riley,Diego,2024-03-27T00:00:00
E01029,Confirmation: the hiring pipeline,"Hello Chris,

Your request for the hiring pipeline has been received and confirmed. Reference number: INV-01058.

Regards,
Pat",confirmation,neutral,positive,Pat,Chris,2024-10-01T00:00:00
E01030,Time-sensitive: the product launch,"Dear Chris,

We need your immediate attention on billing discrepancy. Please merge the pull request as soon as possible.

Regards,
Pat",urgent_request,formal,negative,Pat,Chris,2024-02-03T00:00:00
E01031,Update on the analytics dashboard,"Hi Priya,

Quick announcement — the analytics dashboard goes live on July 22. We'll share follow-up materials shortly.

Thanks,
Riley",announcement,formal,positive,Riley,Priya,2024-05-31T00:00:00
